50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
1000-10000,1,0.003092
1000-10000,2,0.025285
1000-10000,3,0.004334
1000-10000,4,0.003015
1000-10000,5,0.002857
1000-10000,6,0.002767
1000-10000,7,0.003499
1000-10000,8,0.003338
1000-10000,9,0.003711
1000-10000,10,0.004469
1000-10000,11,0.004458
1000-10000,12,0.003631
50000-100000,1,0.016410
50000-100000,2,0.013239
50000-100000,3,0.009932
50000-100000,4,0.007277
50000-100000,5,0.007110
50000-100000,6,0.008529
50000-100000,7,0.005996
50000-100000,8,0.008155
50000-100000,9,0.009628
50000-100000,10,0.009462
50000-100000,11,0.006540
Range,Processes,Time
